Date,삼성전자,삼성전자우,SK하이닉스,TIGER TOP10,TIGER 차이나전기차SOLACTIVE,TIGER 2차전지테마,KODEX 2차전지산업,강원랜드,대한항공,SPY,AAPL,QQQ,MSFT,GOOGL,SPYD,ARKK,KO,RSP,IIVI,TSLA,AMZN,O,ARKG,VZ,JPM,PRNT,VGAC,SCHB,TLT,EWU,VWO,EWG,VWOB,VTIP,EWH,EWJ,VTEB,LQD,EWA
2020-09-09,58400.0,49500.0,77300.0,10735.0,,12040.0,12400.0,21100.0,14267.0,339.7900085449219,117.31999969482422,277.8800048828125,211.2899932861328,1547.22998046875,28.510000228881836,86.58000183105469,50.189998626708984,110.02999877929688,37.900001525878906,366.2799987792969,3268.610107421875,64.62999725341797,57.36000061035156,60.040000915527344,100.87000274658203,25.104000091552734,,80.62999725341797,163.3000030517578,26.3700008392334,43.83000183105469,30.420000076293945,80.66999816894531,50.95000076293945,22.600000381469727,57.77000045776367,54.459999084472656,135.1699981689453,20.489999771118164
2020-09-10,59200.0,50700.0,76600.0,10835.0,,12245.0,12650.0,21050.0,14384.0,333.8900146484375,113.48999786376953,272.3399963378906,205.3699951171875,1526.050048828125,28.030000686645508,85.83999633789062,50.0,108.44999694824219,36.65999984741211,371.3399963378906,3175.110107421875,63.7599983215332,57.04999923706055,59.529998779296875,99.83000183105469,24.5,,79.36000061035156,164.1300048828125,25.729999542236328,43.16999816894531,30.110000610351562,80.4000015258789,50.959999084472656,22.190000534057617,57.79999923706055,54.45000076293945,135.27000427246094,19.950000762939453
2020-09-11,59000.0,50900.0,78400.0,10825.0,,12120.0,12535.0,21150.0,14190.0,334.05999755859375,112.0,270.45001220703125,204.02999877929688,1515.760009765625,28.260000228881836,85.3499984741211,51.060001373291016,109.0199966430664,36.4900016784668,372.7200012207031,3116.219970703125,63.36000061035156,57.15999984741211,59.790000915527344,101.06999969482422,24.579999923706055,,79.33000183105469,164.47999572753906,25.989999771118164,43.4900016784668,30.309999465942383,80.5,50.970001220703125,22.420000076293945,58.54999923706055,54.459999084472656,135.3699951171875,20.149999618530273
2020-09-14,60400.0,51900.0,80000.0,10950.0,,12350.0,12695.0,21250.0,14461.0,338.4599914550781,115.36000061035156,275.1600036621094,205.41000366210938,1508.8299560546875,28.93000030517578,89.08999633789062,50.709999084472656,110.77999877929688,38.2599983215332,419.6199951171875,3102.969970703125,65.5,60.369998931884766,60.31999969482422,102.47000122070312,24.8799991607666,,80.56999969482422,164.47000122070312,26.100000381469727,44.209999084472656,30.350000381469727,80.58999633789062,50.970001220703125,22.600000381469727,58.970001220703125,54.470001220703125,135.7100067138672,20.329999923706055
2020-09-15,61000.0,52000.0,81900.0,11109.0,,12490.0,12850.0,21250.0,14849.0,340.1700134277344,115.54000091552734,279.05999755859375,208.77999877929688,1535.1199951171875,28.799999237060547,91.83000183105469,51.04999923706055,110.88999938964844,39.45000076293945,449.760009765625,3156.1298828125,65.80999755859375,61.52000045776367,60.599998474121094,99.27999877929688,25.229999542236328,,81.0199966430664,164.07000732421875,26.399999618530273,44.709999084472656,30.399999618530273,80.69999694824219,50.9900016784668,22.829999923706055,59.2400016784668,54.459999084472656,135.86000061035156,20.479999542236328
2020-09-16,61000.0,51700.0,81500.0,11020.0,,12300.0,12595.0,21500.0,14888.0,338.82000732421875,112.12999725341797,274.6099853515625,205.0500030517578,1512.0899658203125,29.229999542236328,91.63999938964844,50.790000915527344,111.62999725341797,38.599998474121094,441.760009765625,3078.10009765625,65.41000366210938,62.25,60.369998931884766,99.69999694824219,25.1299991607666,,80.77999877929688,163.5800018310547,26.530000686645508,44.54999923706055,30.280000686645508,80.5,51.040000915527344,22.739999771118164,59.45000076293945,54.439998626708984,135.9499969482422,20.5
2020-09-17,59500.0,51000.0,82200.0,10835.0,,12115.0,12375.0,21650.0,14655.0,335.8399963378906,110.33999633789062,270.32000732421875,202.91000366210938,1487.0400390625,29.100000381469727,89.30000305175781,50.54999923706055,111.1500015258789,37.88999938964844,423.42999267578125,3008.72998046875,64.06999969482422,61.65999984741211,60.59000015258789,98.55999755859375,24.479999542236328,,80.06999969482422,164.0800018310547,26.43000030517578,44.470001220703125,30.459999084472656,80.19999694824219,51.060001373291016,22.649999618530273,59.52000045776367,54.459999084472656,135.97999572753906,20.3700008392334
2020-09-18,59300.0,50900.0,83700.0,10895.0,,12395.0,12615.0,21300.0,14577.0,330.6499938964844,106.83999633789062,266.8699951171875,200.38999938964844,1451.0899658203125,28.3700008392334,89.87999725341797,50.45000076293945,109.80999755859375,38.220001220703125,442.1499938964844,2954.909912109375,62.349998474121094,63.08000183105469,60.349998474121094,98.3499984741211,23.910999298095703,,79.22000122070312,163.57000732421875,26.110000610351562,44.119998931884766,30.270000457763672,79.88999938964844,51.060001373291016,22.559999465942383,59.2599983215332,54.47999954223633,135.72999572753906,20.1299991607666
2020-09-21,59200.0,51300.0,84500.0,10745.0,,12270.0,12360.0,21200.0,14616.0,326.9700012207031,110.08000183105469,267.510009765625,202.5399932861328,1430.1400146484375,27.350000381469727,90.58000183105469,49.09000015258789,106.55999755859375,38.52000045776367,449.3900146484375,2960.469970703125,60.09000015258789,61.52000045776367,59.61000061035156,95.30999755859375,23.368999481201172,,78.3499984741211,164.39999389648438,25.209999084472656,43.33000183105469,29.010000228881836,79.1500015258789,50.97999954223633,22.149999618530273,58.380001068115234,54.439998626708984,135.60000610351562,19.649999618530273
2020-09-22,58200.0,51000.0,81300.0,10520.0,,12090.0,12230.0,20950.0,14267.0,330.29998779296875,111.80999755859375,272.4800109863281,207.4199981689453,1459.8199462890625,27.270000457763672,91.70999908447266,49.65999984741211,107.05999755859375,40.75,424.2300109863281,3128.989990234375,60.630001068115234,62.56999969482422,59.81999969482422,94.2699966430664,23.219999313354492,,79.05999755859375,164.27000427246094,25.290000915527344,42.95000076293945,28.969999313354492,78.95999908447266,50.970001220703125,21.850000381469727,58.560001373291016,54.5099983215332,135.67999267578125,19.860000610351562
2020-09-23,58600.0,50900.0,83600.0,10630.0,,11730.0,11950.0,21100.0,14384.0,322.6400146484375,107.12000274658203,264.1600036621094,200.58999633789062,1409.3900146484375,26.579999923706055,87.94999694824219,48.209999084472656,104.76000213623047,38.630001068115234,380.3599853515625,2999.860107421875,59.029998779296875,60.06999969482422,58.90999984741211,92.73999786376953,22.780000686645508,,76.66999816894531,164.49000549316406,25.100000381469727,42.279998779296875,28.540000915527344,78.19999694824219,50.95000076293945,21.780000686645508,58.900001525878906,54.47999954223633,134.6999969482422,19.579999923706055
2020-09-24,57800.0,50300.0,84300.0,10375.0,,10915.0,11260.0,20600.0,13957.0,323.5,108.22000122070312,265.3900146484375,203.19000244140625,1422.8599853515625,26.649999618530273,87.9000015258789,48.70000076293945,104.93000030517578,39.470001220703125,387.7900085449219,3019.7900390625,58.709999084472656,60.119998931884766,59.189998626708984,92.66000366210938,22.625,,76.80000305175781,165.1199951171875,25.06999969482422,42.15999984741211,28.729999542236328,78.41000366210938,50.91999816894531,21.709999084472656,58.66999816894531,54.4900016784668,134.36000061035156,19.56999969482422
2020-09-25,57900.0,50700.0,82900.0,10410.0,,10930.0,11395.0,20800.0,14228.0,328.7300109863281,112.27999877929688,271.55999755859375,207.82000732421875,1439.06005859375,26.959999084472656,90.75,48.720001220703125,106.38999938964844,40.04999923706055,407.3399963378906,3095.1298828125,59.93000030517578,62.349998474121094,59.38999938964844,93.47000122070312,22.84000015258789,,78.13999938964844,165.1199951171875,25.219999313354492,42.150001525878906,28.559999465942383,78.55999755859375,50.95000076293945,21.760000228881836,58.7599983215332,54.470001220703125,134.22000122070312,19.8799991607666
2020-09-28,58200.0,50500.0,82500.0,10530.0,,11245.0,11580.0,21400.0,14577.0,334.19000244140625,114.95999908447266,277.20001220703125,209.44000244140625,1458.6600341796875,27.59000015258789,91.72000122070312,49.279998779296875,108.44000244140625,41.209999084472656,421.20001220703125,3174.050048828125,61.66999816894531,63.150001525878906,59.36000061035156,96.16000366210938,23.42799949645996,,79.5199966430664,164.64999389648438,25.700000762939453,42.56999969482422,29.270000457763672,78.72000122070312,51.02000045776367,21.81999969482422,59.58000183105469,54.459999084472656,134.89999389648438,20.059999465942383
2020-09-29,58200.0,50500.0,84000.0,10635.0,,11520.0,11860.0,21500.0,14616.0,332.3699951171875,114.08999633789062,275.95001220703125,207.25999450683594,1466.02001953125,27.229999542236328,92.7699966430664,48.91999816894531,107.56999969482422,40.9900016784668,419.07000732421875,3144.8798828125,61.099998474121094,64.23999786376953,59.2400016784668,95.3499984741211,24.0,,79.11000061035156,164.83999633789062,25.540000915527344,42.54999923706055,29.3700008392334,78.63999938964844,51.04999923706055,21.780000686645508,59.529998779296875,54.47999954223633,134.72999572753906,19.850000381469727
2020-09-30,,,,,,,,,,334.8900146484375,115.80999755859375,277.8399963378906,210.3300018310547,1465.5999755859375,27.399999618530273,92.0,49.369998931884766,108.11000061035156,40.560001373291016,429.010009765625,3148.72998046875,60.75,63.709999084472656,59.4900016784668,96.2699966430664,23.940000534057617,,79.63999938964844,163.25999450683594,25.489999771118164,43.2400016784668,29.1299991607666,78.9000015258789,51.02000045776367,21.920000076293945,59.06999969482422,54.439998626708984,134.7100067138672,19.719999313354492
2020-10-01,,,,,,,,,,337.0400085449219,116.79000091552734,282.25,212.4600067138672,1487.9000244140625,27.43000030517578,94.54000091552734,49.18000030517578,108.5,41.540000915527344,448.1600036621094,3221.260009765625,62.279998779296875,64.76000213623047,59.45000076293945,96.97000122070312,24.36199951171875,,80.36000061035156,163.36000061035156,25.540000915527344,43.619998931884766,29.31999969482422,78.77999877929688,50.7400016784668,22.15999984741211,59.08000183105469,54.33000183105469,134.7899932861328,19.8799991607666
2020-10-02,,,,,,,,,,333.8399963378906,113.0199966430664,274.30999755859375,206.19000244140625,1455.5999755859375,27.93000030517578,92.31999969482422,49.36000061035156,108.9800033569336,41.7400016784668,415.0899963378906,3125.0,63.86000061035156,63.38999938964844,59.2400016784668,97.88999938964844,24.1200008392334,,79.63999938964844,162.75,25.739999771118164,43.13999938964844,29.170000076293945,78.5999984741211,50.720001220703125,22.040000915527344,58.790000915527344,54.27000045776367,134.80999755859375,19.850000381469727
2020-10-05,58700.0,50700.0,83200.0,10705.0,,11550.0,11985.0,21500.0,14965.0,339.760009765625,116.5,280.1600036621094,210.3800048828125,1482.8299560546875,28.440000534057617,95.88999938964844,49.380001068115234,110.88999938964844,42.959999084472656,425.67999267578125,3199.199951171875,63.25,67.25,59.65999984741211,99.04000091552734,24.55500030517578,,81.1500015258789,159.57000732421875,26.06999969482422,43.70000076293945,29.780000686645508,78.76000213623047,50.72999954223633,22.299999237060547,59.27000045776367,54.25,134.36000061035156,20.25
2020-10-06,59000.0,50900.0,83000.0,10765.0,,11645.0,12055.0,21300.0,15353.0,334.92999267578125,113.16000366210938,275.1600036621094,205.91000366210938,1451.02001953125,28.299999237060547,95.66999816894531,48.939998626708984,109.75,42.5,413.9800109863281,3099.9599609375,62.90999984741211,67.27999877929688,59.459999084472656,98.0199966430664,24.7189998626709,,80.1500015258789,160.42999267578125,25.68000030517578,43.83000183105469,29.459999084472656,78.70999908447266,50.7599983215332,22.260000228881836,59.13999938964844,54.209999084472656,134.25,20.0
2020-10-07,59900.0,51400.0,83400.0,10830.0,,11680.0,12125.0,21500.0,15314.0,340.760009765625,115.08000183105469,279.9200134277344,209.8300018310547,1459.1400146484375,28.780000686645508,99.20999908447266,49.560001373291016,111.75,43.709999084472656,425.29998779296875,3195.68994140625,62.709999084472656,70.18000030517578,59.61000061035156,99.7300033569336,25.430999755859375,,81.55000305175781,159.25999450683594,25.850000381469727,44.2400016784668,29.729999542236328,79.05000305175781,50.77000045776367,22.469999313354492,59.45000076293945,54.099998474121094,134.2899932861328,20.389999389648438
2020-10-08,59700.0,51700.0,82900.0,10825.0,,11790.0,12340.0,21800.0,15314.0,343.7799987792969,114.97000122070312,281.4100036621094,210.5800018310547,1483.4300537109375,29.34000015258789,100.56999969482422,50.459999084472656,113.4000015258789,44.529998779296875,425.9200134277344,3190.550048828125,63.75,71.75,59.189998626708984,101.77999877929688,25.839000701904297,,82.27999877929688,160.1199951171875,26.1299991607666,44.56999969482422,30.040000915527344,79.6500015258789,50.849998474121094,22.5,59.470001220703125,54.11000061035156,134.6199951171875,20.690000534057617
2020-10-09,,,,,,,,,,346.8500061035156,116.97000122070312,285.7099914550781,215.80999755859375,1510.449951171875,29.100000381469727,102.76000213623047,50.810001373291016,113.56999969482422,45.41999816894531,434.0,3286.64990234375,63.189998626708984,73.80999755859375,59.33000183105469,101.19999694824219,26.399999618530273,,82.98999786376953,160.08999633789062,26.3700008392334,44.880001068115234,30.200000762939453,79.83000183105469,50.849998474121094,22.399999618530273,59.459999084472656,54.15999984741211,134.92999267578125,20.81999969482422
2020-10-12,60400.0,52300.0,85500.0,10850.0,,11735.0,12245.0,23400.0,16012.0,352.42999267578125,124.4000015258789,294.5299987792969,221.39999389648438,1564.5899658203125,29.209999084472656,102.33000183105469,51.09000015258789,114.44999694824219,45.16999816894531,442.29998779296875,3442.929931640625,63.33000183105469,73.29000091552734,59.54999923706055,102.44000244140625,26.979999542236328,,84.22000122070312,160.60000610351562,26.459999084472656,45.31999969482422,30.40999984741211,79.9800033569336,50.849998474121094,22.459999084472656,59.619998931884766,54.150001525878906,135.7100067138672,20.959999084472656
2020-10-13,60900.0,53400.0,88200.0,10875.0,,11570.0,12025.0,23000.0,15857.0,350.1300048828125,121.0999984741211,294.5199890136719,222.86000061035156,1567.0699462890625,28.700000762939453,104.83000183105469,50.220001220703125,113.29000091552734,45.459999084472656,446.6499938964844,3443.6298828125,61.66999816894531,75.02999877929688,59.36000061035156,100.77999877929688,26.43000030517578,,83.76000213623047,161.75,25.989999771118164,45.119998931884766,29.889999389648438,79.95999908447266,50.790000915527344,22.399999618530273,59.43000030517578,54.18000030517578,135.5800018310547,20.799999237060547
2020-10-14,60900.0,53600.0,86500.0,10785.0,,11360.0,11750.0,22550.0,15896.0,347.92999267578125,121.19000244140625,292.05999755859375,220.86000061035156,1563.43994140625,28.68000030517578,103.7699966430664,50.119998931884766,112.9800033569336,44.93000030517578,461.29998779296875,3363.7099609375,61.0,73.33000183105469,58.43000030517578,100.22000122070312,26.489999771118164,,83.19999694824219,162.1199951171875,25.8700008392334,44.91999816894531,29.8799991607666,79.86000061035156,50.79999923706055,22.280000686645508,59.52000045776367,54.150001525878906,135.7100067138672,20.780000686645508
2020-10-15,60000.0,53200.0,87100.0,10695.0,,11220.0,11725.0,22000.0,16051.0,347.5,120.70999908447266,290.1000061035156,219.66000366210938,1555.469970703125,28.889999389648438,102.83000183105469,49.9900016784668,113.5,46.66999816894531,448.8800048828125,3338.64990234375,60.40999984741211,72.91999816894531,58.15999984741211,101.72000122070312,26.399999618530273,,83.20999908447266,161.83999633789062,25.420000076293945,44.560001373291016,29.270000457763672,79.52999877929688,50.790000915527344,21.940000534057617,59.02000045776367,54.150001525878906,135.57000732421875,20.75
2020-10-16,59500.0,53000.0,85300.0,10610.0,,11140.0,11675.0,22050.0,15779.0,347.2900085449219,119.0199966430664,288.510009765625,219.66000366210938,1567.699951171875,28.719999313354492,102.76000213623047,50.029998779296875,113.4000015258789,45.9900016784668,439.6700134277344,3272.7099609375,60.529998779296875,73.68000030517578,58.04999923706055,101.51000213623047,26.5,,83.05999755859375,161.38999938964844,25.670000076293945,44.7400016784668,29.610000610351562,79.58999633789062,50.810001373291016,21.899999618530273,58.900001525878906,54.18000030517578,135.33999633789062,20.75
2020-10-19,60000.0,53000.0,86700.0,10545.0,,10765.0,11415.0,22400.0,15934.0,342.010009765625,115.9800033569336,283.79998779296875,214.22000122070312,1529.949951171875,28.34000015258789,102.25,49.619998931884766,111.88999938964844,46.31999969482422,430.8299865722656,3207.2099609375,58.75,73.2699966430664,57.29999923706055,99.80000305175781,26.100000381469727,,81.91999816894531,160.77999877929688,25.420000076293945,44.599998474121094,29.399999618530273,79.25,50.790000915527344,21.8700008392334,58.970001220703125,54.150001525878906,135.0800018310547,20.579999923706055
2020-10-20,60900.0,53300.0,85200.0,10585.0,,10985.0,11575.0,22500.0,15857.0,343.3800048828125,117.51000213623047,284.4100036621094,214.64999389648438,1551.0799560546875,28.559999465942383,100.83000183105469,50.25,112.5,45.79999923706055,421.94000244140625,3217.010009765625,59.099998474121094,71.37000274658203,57.25,100.37000274658203,26.31999969482422,,82.12000274658203,159.25,25.56999969482422,45.04999923706055,29.489999771118164,79.30999755859375,50.810001373291016,21.979999542236328,58.97999954223633,54.130001068115234,134.8000030517578,20.559999465942383
2020-10-21,60900.0,53200.0,83800.0,10590.0,,10960.0,11550.0,23150.0,16283.0,342.7300109863281,116.87000274658203,284.19000244140625,214.8000030517578,1585.989990234375,28.420000076293945,97.94999694824219,49.9900016784668,112.12000274658203,46.15999984741211,422.6400146484375,3184.93994140625,59.68000030517578,67.7300033569336,56.75,99.37000274658203,26.239999771118164,,81.87000274658203,158.6999969482422,25.450000762939453,45.13999938964844,29.1299991607666,78.9800033569336,50.81999969482422,21.969999313354492,59.439998626708984,54.119998931884766,134.5800018310547,20.549999237060547
2020-10-22,60100.0,53500.0,83300.0,10500.0,,10770.0,11490.0,22900.0,16283.0,344.6099853515625,115.75,284.17999267578125,214.88999938964844,1606.6600341796875,29.1200008392334,98.58000183105469,50.68000030517578,113.55000305175781,47.7400016784668,425.7900085449219,3176.39990234375,60.09000015258789,69.29000091552734,57.33000183105469,102.87999725341797,26.6200008392334,,82.44999694824219,157.0500030517578,25.510000228881836,45.150001525878906,29.1299991607666,78.62000274658203,50.810001373291016,22.1200008392334,59.27000045776367,54.13999938964844,134.27999877929688,20.729999542236328
2020-10-23,60200.0,53300.0,83900.0,10490.0,,10715.0,11520.0,22950.0,16400.0,345.7799987792969,115.04000091552734,284.739990234375,216.22999572753906,1632.97998046875,29.239999771118164,99.18000030517578,50.52000045776367,114.1500015258789,47.20000076293945,420.6300048828125,3204.39990234375,60.75,70.11000061035156,57.959999084472656,103.80999755859375,26.45400047302246,,82.72000122070312,158.00999450683594,25.770000457763672,45.36000061035156,29.399999618530273,78.94999694824219,50.79999923706055,22.219999313354492,59.29999923706055,54.130001068115234,134.6199951171875,20.8799991607666
2020-10-26,60400.0,53500.0,83200.0,10450.0,,10295.0,11235.0,22550.0,16593.0,339.3900146484375,115.05000305175781,280.4700012207031,210.0800018310547,1584.2900390625,28.559999465942383,97.19999694824219,49.79999923706055,111.48999786376953,46.45000076293945,420.2799987792969,3207.0400390625,59.83000183105469,69.11000061035156,57.810001373291016,101.23999786376953,25.139999389648438,,81.19000244140625,159.47999572753906,25.3799991607666,44.77000045776367,28.079999923706055,78.72000122070312,50.779998779296875,22.1299991607666,58.72999954223633,54.099998474121094,134.89999389648438,20.56999969482422
2020-10-27,59800.0,53400.0,82600.0,10430.0,,10430.0,11290.0,22550.0,16089.0,338.2200012207031,116.5999984741211,282.6600036621094,213.25,1598.8800048828125,27.899999618530273,98.62999725341797,49.900001525878906,110.1500015258789,46.72999954223633,424.67999267578125,3286.330078125,58.72999954223633,71.05000305175781,57.380001068115234,99.33000183105469,25.020000457763672,,80.91999816894531,160.5500030517578,25.1299991607666,44.93000030517578,27.68000030517578,79.13999938964844,50.790000915527344,21.940000534057617,58.939998626708984,54.18000030517578,135.4499969482422,20.329999923706055
2020-10-28,59000.0,52900.0,82900.0,10530.0,,10710.0,11440.0,22550.0,16128.0,326.6600036621094,111.19999694824219,271.6400146484375,202.67999267578125,1510.800048828125,27.0,94.75,47.959999084472656,106.77999877929688,45.150001525878906,406.0199890136719,3162.780029296875,57.810001373291016,68.3499984741211,56.310001373291016,96.54000091552734,23.950000762939453,,78.2300033569336,160.6999969482422,24.15999984741211,43.810001373291016,26.3799991607666,78.43000030517578,50.75,21.68000030517578,58.13999938964844,54.130001068115234,134.77999877929688,19.780000686645508
2020-10-29,58100.0,51700.0,81700.0,10505.0,,10770.0,11495.0,21800.0,15740.0,329.9800109863281,115.31999969482422,276.3900146484375,204.72000122070312,1556.8800048828125,27.489999771118164,95.98999786376953,48.02000045776367,107.86000061035156,45.59000015258789,410.8299865722656,3211.010009765625,58.52000045776367,68.54000091552734,56.7599983215332,97.16999816894531,24.010000228881836,,79.0,159.13999938964844,24.399999618530273,44.27000045776367,26.479999542236328,78.55000305175781,50.66999816894531,21.780000686645508,58.58000183105469,54.11000061035156,134.42999267578125,19.8700008392334
2020-10-30,56600.0,50100.0,79900.0,10215.0,,10585.0,11245.0,21100.0,15469.0,326.5400085449219,108.86000061035156,269.3800048828125,202.47000122070312,1616.1099853515625,27.600000381469727,90.79000091552734,48.060001373291016,107.51000213623047,45.470001220703125,388.0400085449219,3036.14990234375,57.86000061035156,65.73999786376953,56.9900016784668,98.04000091552734,23.614999771118164,,78.05999755859375,157.57000732421875,24.34000015258789,43.810001373291016,26.280000686645508,78.30000305175781,50.63999938964844,21.5,58.2400016784668,54.11000061035156,133.72999572753906,19.770000457763672
2020-11-02,57400.0,51200.0,79600.0,10285.0,,10655.0,11380.0,21200.0,15585.0,330.20001220703125,108.7699966430664,269.9800109863281,202.3300018310547,1624.3199462890625,28.40999984741211,90.80000305175781,48.619998931884766,109.91000366210938,45.790000915527344,400.510009765625,3004.47998046875,59.63999938964844,65.5,57.70000076293945,100.25,24.030000686645508,,78.94999694824219,158.5800018310547,24.6200008392334,44.369998931884766,26.639999389648438,78.11000061035156,50.66999816894531,21.739999771118164,58.849998474121094,54.060001373291016,133.97000122070312,19.8799991607666
2020-11-03,58800.0,52200.0,81400.0,10500.0,,11210.0,11870.0,21650.0,16012.0,336.0299987792969,110.44000244140625,274.6499938964844,206.42999267578125,1645.6600341796875,29.020000457763672,93.16000366210938,49.349998474121094,112.19999694824219,46.9900016784668,423.8999938964844,3048.409912109375,59.25,67.08000183105469,57.75,103.41000366210938,24.780000686645508,,80.4000015258789,157.66000366210938,25.309999465942383,44.4900016784668,27.510000228881836,78.52999877929688,50.70000076293945,22.170000076293945,60.09000015258789,54.08000183105469,134.10000610351562,20.520000457763672
2020-11-04,58500.0,52200.0,83200.0,10705.0,,11280.0,11840.0,21650.0,15702.0,343.5400085449219,114.94999694824219,286.9100036621094,216.38999938964844,1745.8499755859375,28.209999084472656,97.51000213623047,49.16999816894531,112.29000091552734,47.43000030517578,420.9800109863281,3241.159912109375,58.5,69.95999908447266,57.220001220703125,100.25,25.100000381469727,,82.19999694824219,161.0800018310547,25.540000915527344,45.91999816894531,27.8799991607666,79.9800033569336,50.689998626708984,22.780000686645508,59.9900016784668,54.29999923706055,136.11000061035156,20.530000686645508
2020-11-05,60300.0,53500.0,86100.0,10925.0,,11745.0,12335.0,21800.0,15896.0,350.239990234375,119.02999877929688,294.3900146484375,223.2899932861328,1762.5,28.799999237060547,100.81999969482422,49.439998626708984,114.47000122070312,56.209999084472656,438.0899963378906,3322.0,58.0,73.06999969482422,58.150001525878906,104.3499984741211,26.0,,83.91999816894531,161.36000061035156,26.030000686645508,46.70000076293945,28.610000610351562,80.30000305175781,50.68000030517578,23.059999465942383,61.470001220703125,54.38999938964844,136.6199951171875,21.200000762939453
2020-11-06,60100.0,53800.0,86300.0,11075.0,,11900.0,12605.0,21450.0,16128.0,350.1600036621094,118.69000244140625,294.6099853515625,223.72000122070312,1759.72998046875,28.190000534057617,102.08000183105469,49.45000076293945,114.0,57.20000076293945,429.95001220703125,3311.3701171875,57.9900016784668,72.79000091552734,58.529998779296875,102.95999908447266,26.149999618530273,,83.88999938964844,159.41000366210938,26.100000381469727,46.869998931884766,28.639999389648438,79.94000244140625,50.630001068115234,22.850000381469727,61.52000045776367,54.45000076293945,136.19000244140625,21.239999771118164
2020-11-09,60200.0,55000.0,86000.0,11180.0,,12295.0,13060.0,21500.0,16904.0,354.55999755859375,116.31999969482422,288.5899963378906,218.38999938964844,1761.4200439453125,31.059999465942383,97.43000030517578,52.56999969482422,118.88999938964844,56.56999969482422,421.260009765625,3143.739990234375,61.599998474121094,69.94999694824219,59.84000015258789,116.9000015258789,26.760000228881836,,84.75,156.05999755859375,27.329999923706055,47.220001220703125,29.440000534057617,80.30999755859375,50.689998626708984,23.3700008392334,63.33000183105469,54.369998931884766,135.16000366210938,22.079999923706055
2020-11-10,60200.0,55500.0,86500.0,10995.0,,12150.0,12870.0,22300.0,18803.0,354.0400085449219,115.97000122070312,283.4200134277344,211.00999450683594,1737.719970703125,31.549999237060547,94.76000213623047,53.97999954223633,119.54000091552734,56.869998931884766,410.3599853515625,3035.02001953125,64.66999816894531,69.33000183105469,61.099998474121094,116.5199966430664,26.79800033569336,,84.72000122070312,155.16000366210938,28.1299991607666,46.689998626708984,29.729999542236328,80.41999816894531,50.7400016784668,23.8799991607666,63.09000015258789,54.310001373291016,134.80999755859375,22.030000686645508
2020-11-11,61300.0,56900.0,87000.0,11070.0,,11910.0,12635.0,23450.0,19928.0,356.6700134277344,119.48999786376953,289.760009765625,216.5500030517578,1747.22998046875,31.200000762939453,98.7300033569336,53.58000183105469,119.31999969482422,58.529998779296875,417.1300048828125,3137.389892578125,63.439998626708984,73.0999984741211,61.0,114.77999877929688,26.850000381469727,,85.41999816894531,155.72000122070312,28.459999084472656,46.88999938964844,29.940000534057617,80.56999969482422,50.7599983215332,23.93000030517578,63.470001220703125,54.349998474121094,135.05999755859375,22.329999923706055
2020-11-12,61000.0,57300.0,88100.0,11080.0,,11995.0,12730.0,23000.0,19075.0,353.2099914550781,119.20999908447266,288.3999938964844,215.44000244140625,1742.8199462890625,30.299999237060547,98.88999938964844,53.0099983215332,117.45999908447266,58.279998779296875,411.760009765625,3110.280029296875,61.77000045776367,73.27999877929688,60.790000915527344,113.37000274658203,26.579999923706055,,84.55000305175781,158.3699951171875,27.8799991607666,46.540000915527344,29.479999542236328,80.4800033569336,50.72999954223633,23.549999237060547,62.4900016784668,54.41999816894531,135.60000610351562,21.90999984741211
2020-11-13,63200.0,57400.0,89700.0,11240.0,,11955.0,12700.0,22400.0,18571.0,358.1000061035156,119.26000213623047,290.92999267578125,216.50999450683594,1772.260009765625,31.280000686645508,99.4000015258789,53.45000076293945,120.05000305175781,59.47999954223633,408.5,3128.81005859375,63.04999923706055,74.08999633789062,61.060001373291016,114.08000183105469,26.799999237060547,,85.75,158.16000366210938,28.309999465942383,47.130001068115234,29.93000030517578,80.80000305175781,50.72999954223633,23.84000015258789,63.380001068115234,54.47999954223633,135.75999450683594,22.190000534057617
2020-11-16,66300.0,58800.0,98000.0,11385.0,,11835.0,12535.0,22450.0,20897.0,362.57000732421875,120.30000305175781,293.20001220703125,217.22999572753906,1774.030029296875,32.27000045776367,99.54000091552734,53.849998474121094,122.55999755859375,60.27000045776367,408.0899963378906,3131.06005859375,64.47000122070312,73.68000030517578,60.88999938964844,117.30000305175781,27.014999389648438,,86.83999633789062,157.77999877929688,28.709999084472656,47.68000030517578,30.06999969482422,80.98999786376953,50.72999954223633,24.18000030517578,64.27999877929688,54.5099983215332,136.1999969482422,22.520000457763672
2020-11-17,65700.0,59000.0,98100.0,11395.0,,11895.0,12585.0,22850.0,19036.0,360.6199951171875,119.38999938964844,292.2699890136719,214.4600067138672,1761.6600341796875,32.2400016784668,101.2300033569336,53.68000030517578,122.2699966430664,60.7599983215332,441.6099853515625,3135.659912109375,62.81999969482422,74.4800033569336,60.75,116.11000061035156,27.18000030517578,,86.58999633789062,158.80999755859375,28.530000686645508,47.61000061035156,30.06999969482422,80.9800033569336,50.7599983215332,24.31999969482422,64.02999877929688,54.630001068115234,136.63999938964844,22.559999465942383
